id,score
0,0.44126302003860474
1,0.5865259170532227
2,0.4059146046638489
3,0.3606942892074585
4,0.4476165175437927
5,0.41563963890075684
6,0.3186872601509094
7,0.4731816053390503
8,0.40747690200805664
9,0.5439409613609314
10,0.45967715978622437
11,0.4850659966468811
12,0.5819966197013855
13,0.4156035780906677
14,0.38901054859161377
15,0.385597825050354
16,0.3853710889816284
17,0.38077735900878906
18,0.37338870763778687
19,0.4954099655151367
20,0.3603940010070801
21,0.3577982783317566
22,0.30366843938827515
23,0.477323055267334
24,0.4811250567436218
25,0.33606308698654175
26,0.44906705617904663
27,0.4895626902580261
28,0.34760570526123047
29,0.6802425980567932
30,0.6307890117168427
31,0.325051486492157
32,0.3916082978248596
33,0.45011281967163086
34,0.38015592098236084
35,0.36952435970306396
36,0.29265886545181274
37,0.2949969172477722
38,0.3577449321746826
39,0.44011759757995605
40,0.3351498246192932
41,0.33980298042297363
42,0.48329293727874756
43,0.5571228265762329
44,0.3135734796524048
45,0.3437272310256958
46,0.5734424293041229
47,0.6278486549854279
48,0.4576951265335083
49,0.4524673819541931
50,0.5773198902606964
51,0.3355404734611511
52,0.41424328088760376
53,0.4940776824951172
54,0.32664650678634644
55,0.30052489042282104
56,0.47612321376800537
57,0.36898618936538696
58,0.40132439136505127
59,0.535224974155426
60,0.41024845838546753
61,0.3873189687728882
62,0.5096189677715302
63,0.48634153604507446
64,0.2882099151611328
65,0.4335191249847412
66,0.36384838819503784
67,0.34709811210632324
68,0.3762398362159729
69,0.34368896484375
70,0.40001410245895386
71,0.39087992906570435
72,0.5990488529205322
73,0.42223578691482544
74,0.413490355014801
75,0.38555991649627686
76,0.3998505473136902
77,0.31913280487060547
78,0.4639129042625427
79,0.3675445318222046
80,0.5855607390403748
81,0.3645171523094177
82,0.35949844121932983
83,0.3115828037261963
84,0.442527711391449
85,0.6192070543766022
86,0.6043572425842285
87,0.5116251707077026
88,0.4132487177848816
89,0.4557698369026184
90,0.37509483098983765
91,0.483284592628479
92,0.3085647225379944
93,0.426111102104187
94,0.6098967492580414
95,0.46700578927993774
96,0.3565269708633423
97,0.37213313579559326
98,0.7054789364337921
99,0.5541472136974335
100,0.3654429316520691
101,0.4273366332054138
102,0.37959134578704834
103,0.5188565254211426
104,0.5227539539337158
105,0.4512457847595215
106,0.4477224349975586
107,0.46736735105514526
108,0.38488131761550903
109,0.5078173875808716
110,0.5371129214763641
111,0.3558218479156494
112,0.45353245735168457
113,0.42379486560821533
114,0.3757147789001465
115,0.4517033100128174
116,0.364923357963562
117,0.45282137393951416
118,0.3886125683784485
119,0.5206352472305298
120,0.4131435751914978
121,0.5142858326435089
122,0.48840492963790894
123,0.407844603061676
124,0.7284886240959167
125,0.36395829916000366
126,0.4658554792404175
127,0.6133555471897125
128,0.3710578680038452
129,0.4025741219520569
130,0.7197970449924469
131,0.689094603061676
132,0.5719722509384155
133,0.3539392352104187
134,0.5773352086544037
135,0.5204614996910095
136,0.4055032730102539
137,0.41379714012145996
138,0.36848175525665283
139,0.4238851070404053
140,0.4326690435409546
141,0.5289384722709656
142,0.3136531710624695
143,0.336575448513031
144,0.49303144216537476
145,0.3320002555847168
146,0.40962308645248413
147,0.4378718137741089
148,0.5193421244621277
149,0.6269983351230621
150,0.45469629764556885
151,0.37526172399520874
152,0.5353206098079681
153,0.49761533737182617
154,0.47774678468704224
155,0.5069113969802856
156,0.5329006016254425
157,0.41103094816207886
158,0.5555463433265686
159,0.41975629329681396
160,0.37188440561294556
161,0.37795257568359375
162,0.5116958618164062
163,0.393530011177063
164,0.554618626832962
165,0.3997751474380493
166,0.42488330602645874
167,0.33001816272735596
168,0.40921705961227417
169,0.310390830039978
170,0.4947507977485657
171,0.40882086753845215
172,0.5254856944084167
173,0.44129955768585205
174,0.3847730755805969
175,0.45857757329940796
176,0.41460341215133667
177,0.45625460147857666
178,0.382396936416626
179,0.320040762424469
180,0.39247792959213257
181,0.46386855840682983
182,0.27210932970046997
183,0.4847974181175232
184,0.3533487915992737
185,0.4052070379257202
186,0.3323231339454651
187,0.37541913986206055
188,0.4747946858406067
189,0.5274838507175446
190,0.4305024743080139
191,0.48130524158477783
192,0.526952475309372
193,0.516097754240036
194,0.3507537841796875
195,0.6056464314460754
196,0.42160820960998535
197,0.4523540139198303
198,0.4521583914756775
199,0.37018007040023804
200,0.5181268155574799
201,0.5032299160957336
202,0.41207683086395264
203,0.2840713858604431
204,0.3604635000228882
205,0.33707869052886963
206,0.3096258044242859
207,0.634999692440033
208,0.2971563935279846
209,0.5339913070201874
210,0.3844981789588928
211,0.5677675306797028
212,0.47222012281417847
213,0.33634722232818604
214,0.4959966540336609
215,0.4491376280784607
216,0.47356051206588745
217,0.5231742262840271
218,0.3562663793563843
219,0.3320707678794861
220,0.495555579662323
221,0.3585502505302429
222,0.43727922439575195
223,0.3231668472290039
224,0.39108675718307495
225,0.4427803158760071
226,0.5043452084064484
227,0.4609082341194153
228,0.42830371856689453
229,0.3183690905570984
230,0.552028626203537
231,0.43463319540023804
232,0.4520028233528137
233,0.5347132682800293
234,0.4745410680770874
235,0.4686894416809082
236,0.44122523069381714
237,0.4114564061164856
238,0.32096755504608154
239,0.537247896194458
240,0.373102068901062
241,0.5287531018257141
242,0.43110519647598267
243,0.37508130073547363
244,0.4701983332633972
245,0.4028697609901428
246,0.4180658459663391
247,0.4165065884590149
248,0.39350539445877075
249,0.49556177854537964
250,0.5408084392547607
251,0.40830785036087036
252,0.5119375288486481
253,0.5526569187641144
254,0.44717907905578613
255,0.532276064157486
256,0.5030229389667511
257,0.6468439698219299
258,0.4108552932739258
259,0.3364706039428711
260,0.31407690048217773
261,0.40640783309936523
262,0.4439554810523987
263,0.5763174593448639
264,0.4149966239929199
265,0.3702927231788635
266,0.36321526765823364
267,0.4524664282798767
268,0.5379550158977509
269,0.3672395944595337
270,0.40044498443603516
271,0.4416501522064209
272,0.6055681705474854
273,0.39621734619140625
274,0.4717337489128113
275,0.5132811665534973
276,0.5420154631137848
277,0.3712490200996399
278,0.42970019578933716
279,0.45132362842559814
280,0.42090433835983276
281,0.43175017833709717
282,0.5063228905200958
283,0.38607698678970337
284,0.3596556782722473
285,0.389087975025177
286,0.4047704339027405
287,0.3141437768936157
288,0.37010639905929565
289,0.47365349531173706
290,0.5896507799625397
291,0.3973052501678467
292,0.30632704496383667
293,0.38637280464172363
294,0.36582303047180176
295,0.45331084728240967
296,0.3638657331466675
297,0.341688871383667
298,0.45296764373779297
299,0.47051775455474854
300,0.4493710994720459
301,0.4182046055793762
302,0.5168528854846954
303,0.30235809087753296
304,0.4144577383995056
305,0.4314764738082886
306,0.36871451139450073
307,0.4384191036224365
308,0.40057772397994995
309,0.62690669298172
310,0.39310747385025024
311,0.5746963322162628
312,0.37389063835144043
313,0.6041567623615265
314,0.36260342597961426
315,0.3711131811141968
316,0.5304156839847565
317,0.3645836114883423
318,0.41698962450027466
319,0.4643205404281616
320,0.4169777035713196
321,0.43679678440093994
322,0.29897814989089966
323,0.33610105514526367
324,0.6424707174301147
325,0.35307806730270386
326,0.38783228397369385
327,0.30938756465911865
328,0.3481047749519348
329,0.42380356788635254
330,0.4636942148208618
331,0.36859697103500366
332,0.5202002823352814
333,0.3406051993370056
334,0.3623282313346863
335,0.4968452453613281
336,0.401157021522522
337,0.4493181109428406
338,0.4599836468696594
339,0.47730839252471924
340,0.49099743366241455
341,0.5370281338691711
342,0.32254791259765625
343,0.47156673669815063
344,0.4100947976112366
345,0.46534085273742676
346,0.45986008644104004
347,0.3509058356285095
348,0.5375586748123169
349,0.43005138635635376
350,0.5254124402999878
351,0.44049280881881714
352,0.3575361967086792
353,0.41863441467285156
354,0.344886839389801
355,0.5372337102890015
356,0.4313398599624634
357,0.41240358352661133
358,0.32797735929489136
359,0.6860121488571167
